"n","c_depth","disp","rep","method","n_taxa","n_fail","fdr","tpr","rej_null","rej_prev_only","rej_abund_only","rej_both"
50,4,"nb",4,"occ_ztnb_lN",287,10,0,0,0.0521739130434783,0.222222222222222,0.105263157894737,0.25
50,4,"nb",4,"zip",293,4,0,0.0526315789473684,0.127659574468085,0.388888888888889,0,0.4
50,4,"nb",4,"zinb",289,8,0,0,0.0172413793103448,0.0555555555555556,0,0.15
100,4,"nb",4,"naive",300,0,0.657894736842105,0.361111111111111,0.25,0.789473684210526,0.25,0.470588235294118
100,4,"nb",4,"depthcov",300,0,0,0,0.040983606557377,0.368421052631579,0.05,0.294117647058824
100,4,"nb",4,"er_lm",300,0,0.333333333333333,0.166666666666667,0.0532786885245902,0.473684210526316,0.3,0.470588235294118
100,4,"nb",4,"abund_ztnb_t",294,6,0.333333333333333,0.216216216216216,0.125523012552301,0.333333333333333,0.4,0.470588235294118
100,4,"nb",4,"abund_ztnb",296,4,0.333333333333333,0.216216216216216,0.125,0.263157894736842,0.45,0.470588235294118
100,4,"nb",4,"abund_lm_depth",296,4,0.5,0.027027027027027,0.0541666666666667,0.0526315789473684,0.3,0.117647058823529
100,4,"nb",4,"abund_lm",296,4,0.723404255319149,0.351351351351351,0.275,0.368421052631579,0.5,0.470588235294118
100,4,"nb",4,"occ_depth",300,0,0.2,0.222222222222222,0.0737704918032787,0.789473684210526,0.1,0.588235294117647
100,4,"nb",4,"occ_full",300,0,0.428571428571429,0.444444444444444,0.139344262295082,0.842105263157895,0.1,0.529411764705882
100,4,"nb",4,"occ_lmd",300,0,0.46875,0.472222222222222,0.147540983606557,0.842105263157895,0.15,0.529411764705882
100,4,"nb",4,"occ_lmd_lN",300,0,0,0.0555555555555556,0.0573770491803279,0.421052631578947,0.05,0.235294117647059
100,4,"nb",4,"occ_ztnb",296,4,0.277777777777778,0.361111111111111,0.0916666666666667,0.526315789473684,0.15,0.529411764705882
100,4,"nb",4,"occ_ztnb_lN",296,4,0,0.0277777777777778,0.0583333333333333,0.421052631578947,0.05,0.294117647058824
100,4,"nb",4,"zip",299,1,0.411764705882353,0.277777777777778,0.123456790123457,0.736842105263158,0.1,0.470588235294118
100,4,"nb",4,"zinb",291,9,0,0,0.038135593220339,0.333333333333333,0.05,0.176470588235294
20,1,"poisson",5,"naive",256,0,0,0,0.0198019801980198,0.0769230769230769,0,0.166666666666667
20,1,"poisson",5,"depthcov",256,0,0,0,0.0148514851485149,0,0.0434782608695652,0.111111111111111
20,1,"poisson",5,"er_lm",256,0,0,0,0.0247524752475248,0.0769230769230769,0.130434782608696,0.388888888888889
20,1,"poisson",5,"abund_ztnb_t",189,67,0,0.0344827586206897,0.0268456375838926,0,0.333333333333333,0.214285714285714
20,1,"poisson",5,"abund_ztnb",192,64,0.333333333333333,0.0666666666666667,0.0927152317880795,0.181818181818182,0.333333333333333,0.266666666666667
20,1,"poisson",5,"abund_lm_depth",192,64,0.5,0.0333333333333333,0.0463576158940397,0.0909090909090909,0.266666666666667,0.133333333333333
20,1,"poisson",5,"abund_lm",192,64,0,0.0666666666666667,0.0397350993377483,0.0909090909090909,0.266666666666667,0.133333333333333
20,1,"poisson",5,"occ_depth",256,0,0,0,0.0544554455445545,0.153846153846154,0.130434782608696,0.388888888888889
20,1,"poisson",5,"occ_full",256,0,0,0,0.0495049504950495,0.307692307692308,0.0869565217391304,0.388888888888889
20,1,"poisson",5,"occ_lmd",256,0,0,0,0.0495049504950495,0.307692307692308,0.0869565217391304,0.333333333333333
20,1,"poisson",5,"occ_lmd_lN",256,0,0,0,0.0594059405940594,0.307692307692308,0.173913043478261,0.333333333333333
20,1,"poisson",5,"occ_ztnb",192,64,0,0,0.0463576158940397,0.272727272727273,0.133333333333333,0.266666666666667
20,1,"poisson",5,"occ_ztnb_lN",192,64,0,0,0.0397350993377483,0.0909090909090909,0.2,0.133333333333333
20,1,"poisson",5,"zip",250,6,0,0,0.0100502512562814,0.0833333333333333,0,0.1875
20,1,"poisson",5,"zinb",0,256,0,NA,NA,NA,NA,NA
50,1,"poisson",5,"naive",292,0,0,0,0.0337552742616034,0.368421052631579,0.0454545454545455,0.285714285714286
50,1,"poisson",5,"depthcov",292,0,0,0,0.0421940928270042,0.421052631578947,0.0454545454545455,0.285714285714286
50,1,"poisson",5,"er_lm",292,0,0,0.0303030303030303,0.0590717299578059,0.368421052631579,0.272727272727273,0.5
50,1,"poisson",5,"abund_ztnb_t",267,25,0.285714285714286,0.147058823529412,0.0925925925925926,0.0588235294117647,0.380952380952381,0.538461538461538
50,1,"poisson",5,"abund_ztnb",268,24,0.2,0.117647058823529,0.101382488479263,0.117647058823529,0.333333333333333,0.692307692307692
50,1,"poisson",5,"abund_lm_depth",268,24,0.5,0.0294117647058824,0.0552995391705069,0,0.333333333333333,0.307692307692308
50,1,"poisson",5,"abund_lm",268,24,0.5,0.0294117647058824,0.0599078341013825,0,0.380952380952381,0.307692307692308
50,1,"poisson",5,"occ_depth",292,0,0,0,0.0590717299578059,0.473684210526316,0.0909090909090909,0.357142857142857
50,1,"poisson",5,"occ_full",292,0,0,0,0.0506329113924051,0.473684210526316,0,0.428571428571429
50,1,"poisson",5,"occ_lmd",292,0,0,0,0.0464135021097046,0.473684210526316,0,0.428571428571429
50,1,"poisson",5,"occ_lmd_lN",292,0,0,0,0.0464135021097046,0.421052631578947,0.0909090909090909,0.357142857142857
50,1,"poisson",5,"occ_ztnb",268,24,0.285714285714286,0.166666666666667,0.101382488479263,0.470588235294118,0.0476190476190476,0.307692307692308
50,1,"poisson",5,"occ_ztnb_lN",268,24,0.375,0.166666666666667,0.115207373271889,0.529411764705882,0.142857142857143,0.307692307692308
50,1,"poisson",5,"zip",291,1,0,0,0.0210970464135021,0.444444444444444,0.0454545454545455,0.214285714285714
50,1,"poisson",5,"zinb",291,1,0,0,0.00843881856540084,0.277777777777778,0,0.0714285714285714
100,1,"poisson",5,"naive",299,0,0.125,0.162790697674419,0.0213675213675214,0.458333333333333,0.136363636363636,0.368421052631579
100,1,"poisson",5,"depthcov",299,0,0.181818181818182,0.209302325581395,0.0213675213675214,0.458333333333333,0.181818181818182,0.368421052631579
100,1,"poisson",5,"er_lm",299,0,0.384615384615385,0.186046511627907,0.0384615384615385,0.416666666666667,0.454545454545455,0.473684210526316
100,1,"poisson",5,"abund_ztnb_t",292,7,0.136363636363636,0.475,0.105263157894737,0.166666666666667,0.772727272727273,0.833333333333333
100,1,"poisson",5,"abund_ztnb",294,5,0.136363636363636,0.475,0.117391304347826,0.166666666666667,0.727272727272727,0.833333333333333
100,1,"poisson",5,"abund_lm_depth",293,6,0,0.4,0.0655021834061135,0,0.727272727272727,0.722222222222222
100,1,"poisson",5,"abund_lm",294,5,0,0.45,0.0652173913043478,0,0.727272727272727,0.666666666666667
100,1,"poisson",5,"occ_depth",299,0,0.2,0.27906976744186,0.0256410256410256,0.5,0.227272727272727,0.421052631578947
100,1,"poisson",5,"occ_full",299,0,0.0909090909090909,0.232558139534884,0.0341880341880342,0.541666666666667,0.136363636363636,0.578947368421053
100,1,"poisson",5,"occ_lmd",299,0,0.2,0.186046511627907,0.0299145299145299,0.541666666666667,0.136363636363636,0.578947368421053
100,1,"poisson",5,"occ_lmd_lN",299,0,0.181818181818182,0.209302325581395,0.0299145299145299,0.5,0.136363636363636,0.526315789473684
100,1,"poisson",5,"occ_ztnb",294,5,0.461538461538462,0.166666666666667,0.091304347826087,0.375,0.0909090909090909,0.611111111111111
100,1,"poisson",5,"occ_ztnb_lN",294,5,0.5,0.142857142857143,0.091304347826087,0.375,0.136363636363636,0.666666666666667
100,1,"poisson",5,"zip",299,0,0,0.162790697674419,0.0256410256410256,0.416666666666667,0.0454545454545455,0.421052631578947
100,1,"poisson",5,"zinb",296,3,0,0.0465116279069767,0.0172413793103448,0.166666666666667,0.0952380952380952,0.263157894736842
20,2,"poisson",5,"naive",266,0,0,0,0.0324074074074074,0.0909090909090909,0.0769230769230769,0.4
20,2,"poisson",5,"depthcov",266,0,0,0,0.00925925925925926,0.0909090909090909,0.0769230769230769,0.0666666666666667
20,2,"poisson",5,"er_lm",266,0,0.5,0.027027027027027,0.0694444444444444,0.227272727272727,0.153846153846154,0.333333333333333
20,2,"poisson",5,"abund_ztnb_t",211,55,0,0,0.0795454545454545,0,0.444444444444444,0.333333333333333
20,2,"poisson",5,"abund_ztnb",212,54,0,0,0.107954545454545,0,0.444444444444444,0.416666666666667
20,2,"poisson",5,"abund_lm_depth",212,54,0,0.0476190476190476,0.0511363636363636,0.0666666666666667,0.333333333333333,0.0833333333333333
20,2,"poisson",5,"abund_lm",212,54,0,0,0.0681818181818182,0,0.333333333333333,0.25
20,2,"poisson",5,"occ_depth",266,0,0.333333333333333,0.0540540540540541,0.0925925925925926,0.227272727272727,0.153846153846154,0.533333333333333
20,2,"poisson",5,"occ_full",266,0,0.333333333333333,0.0540540540540541,0.0972222222222222,0.272727272727273,0.0769230769230769,0.333333333333333
20,2,"poisson",5,"occ_lmd",266,0,0.333333333333333,0.0540540540540541,0.0972222222222222,0.227272727272727,0.0769230769230769,0.333333333333333
20,2,"poisson",5,"occ_lmd_lN",266,0,0.666666666666667,0.027027027027027,0.087962962962963,0.272727272727273,0.153846153846154,0.266666666666667
20,2,"poisson",5,"occ_ztnb",212,54,1,0,0.0681818181818182,0.133333333333333,0.111111111111111,0.0833333333333333
20,2,"poisson",5,"occ_ztnb_lN",212,54,0,0,0.0681818181818182,0.2,0.111111111111111,0.0833333333333333
20,2,"poisson",5,"zip",253,13,0,0,0.0288461538461538,0.105263157894737,0.0769230769230769,0.230769230769231
20,2,"poisson",5,"zinb",0,266,0,NA,NA,NA,NA,NA
50,2,"poisson",5,"naive",296,0,0,0,0.0524193548387097,0.4,0.214285714285714,0.214285714285714
50,2,"poisson",5,"depthcov",296,0,0,0,0.0241935483870968,0.3,0.142857142857143,0.142857142857143
50,2,"poisson",5,"er_lm",296,0,0,0.0588235294117647,0.0403225806451613,0.35,0.285714285714286,0.214285714285714
50,2,"poisson",5,"abund_ztnb_t",279,17,0.5,0.08,0.102127659574468,0.0526315789473684,0.583333333333333,0.307692307692308
50,2,"poisson",5,"abund_ztnb",280,16,0.6,0.08,0.11864406779661,0.105263157894737,0.583333333333333,0.307692307692308
50,2,"poisson",5,"abund_lm_depth",280,16,0.5,0.04,0.0338983050847458,0.0526315789473684,0.0833333333333333,0.230769230769231
50,2,"poisson",5,"abund_lm",280,16,0.333333333333333,0.08,0.0805084745762712,0.105263157894737,0.0833333333333333,0.384615384615385
50,2,"poisson",5,"occ_depth",296,0,0,0.0882352941176471,0.0362903225806452,0.45,0.214285714285714,0.142857142857143
50,2,"poisson",5,"occ_full",296,0,0,0.0882352941176471,0.0524193548387097,0.5,0.142857142857143,0.142857142857143
50,2,"poisson",5,"occ_lmd",296,0,0,0.0882352941176471,0.0483870967741935,0.5,0.142857142857143,0.142857142857143
50,2,"poisson",5,"occ_lmd_lN",296,0,0.2,0.117647058823529,0.0443548387096774,0.4,0.214285714285714,0.214285714285714
50,2,"poisson",5,"occ_ztnb",280,16,0.5,0.0625,0.0593220338983051,0.368421052631579,0.0833333333333333,0.307692307692308
50,2,"poisson",5,"occ_ztnb_lN",280,16,0,0.09375,0.0635593220338983,0.421052631578947,0.0833333333333333,0.307692307692308
50,2,"poisson",5,"zip",291,5,0,0,0.0285714285714286,0.315789473684211,0.0769230769230769,0.142857142857143
50,2,"poisson",5,"zinb",287,9,0,0,0.016597510373444,0.210526315789474,0,0.0714285714285714
100,2,"poisson",5,"naive",298,0,0.4,0.191489361702128,0.166666666666667,0.555555555555556,0.0869565217391304,0.482758620689655
100,2,"poisson",5,"depthcov",298,0,0,0,0.0701754385964912,0.5,0.0869565217391304,0.344827586206897
100,2,"poisson",5,"er_lm",298,0,0.222222222222222,0.297872340425532,0.0701754385964912,0.388888888888889,0.434782608695652,0.517241379310345
100,2,"poisson",5,"abund_ztnb_t",295,3,0.185185185185185,0.431372549019608,0.123348017621145,0.117647058823529,0.739130434782609,0.464285714285714
100,2,"poisson",5,"abund_ztnb",295,3,0.166666666666667,0.392156862745098,0.127753303964758,0.117647058823529,0.739130434782609,0.5
100,2,"poisson",5,"abund_lm_depth",295,3,0.2,0.156862745098039,0.066079295154185,0.117647058823529,0.391304347826087,0.321428571428571
100,2,"poisson",5,"abund_lm",295,3,0.305555555555556,0.490196078431373,0.176211453744493,0.0588235294117647,0.826086956521739,0.571428571428571
100,2,"poisson",5,"occ_depth",298,0,0.222222222222222,0.297872340425532,0.0614035087719298,0.555555555555556,0.0434782608695652,0.551724137931034
100,2,"poisson",5,"occ_full",298,0,0.3125,0.234042553191489,0.100877192982456,0.611111111111111,0,0.517241379310345
100,2,"poisson",5,"occ_lmd",298,0,0.3125,0.234042553191489,0.100877192982456,0.611111111111111,0,0.517241379310345
100,2,"poisson",5,"occ_lmd_lN",298,0,0,0,0.0789473684210526,0.5,0.0869565217391304,0.344827586206897
100,2,"poisson",5,"occ_ztnb",295,3,0.3,0.155555555555556,0.092511013215859,0.529411764705882,0,0.464285714285714
100,2,"poisson",5,"occ_ztnb_lN",295,3,1,0,0.092511013215859,0.411764705882353,0,0.25
100,2,"poisson",5,"zip",297,1,0.428571428571429,0.0869565217391304,0.0789473684210526,0.444444444444444,0,0.464285714285714
100,2,"poisson",5,"zinb",294,4,0,0.0217391304347826,0.0222222222222222,0.277777777777778,0,0.178571428571429
20,4,"poisson",5,"naive",277,0,0,0,0.0803571428571429,0,0.0588235294117647,0.15
20,4,"poisson",5,"depthcov",277,0,0,0,0.0178571428571429,0,0.0588235294117647,0
20,4,"poisson",5,"er_lm",277,0,0,0.0277777777777778,0.0714285714285714,0.125,0.294117647058824,0.3
20,4,"poisson",5,"abund_ztnb_t",225,52,0,0,0.0652173913043478,0.0714285714285714,0.166666666666667,0.2
20,4,"poisson",5,"abund_ztnb",227,50,0,0.0357142857142857,0.140540540540541,0,0.416666666666667,0.1875
20,4,"poisson",5,"abund_lm_depth",227,50,0,0,0.0756756756756757,0,0.0833333333333333,0.0625
20,4,"poisson",5,"abund_lm",227,50,0,0,0.0864864864864865,0.142857142857143,0.25,0.1875
20,4,"poisson",5,"occ_depth",277,0,0,0,0.107142857142857,0.125,0.235294117647059,0.35
20,4,"poisson",5,"occ_full",277,0,0,0,0.120535714285714,0.125,0.117647058823529,0.35
20,4,"poisson",5,"occ_lmd",277,0,0,0.0555555555555556,0.111607142857143,0.125,0.117647058823529,0.35
20,4,"poisson",5,"occ_lmd_lN",277,0,0,0,0.0892857142857143,0.0625,0.117647058823529,0
20,4,"poisson",5,"occ_ztnb",227,50,0,0,0.0918918918918919,0.0714285714285714,0.0833333333333333,0.25
20,4,"poisson",5,"occ_ztnb_lN",227,50,0,0,0.0594594594594595,0.0714285714285714,0.166666666666667,0.0625
20,4,"poisson",5,"zip",260,17,0,0,0.0375586854460094,0,0,0.1875
20,4,"poisson",5,"zinb",0,277,0,NA,NA,NA,NA,NA
50,4,"poisson",5,"naive",297,0,0.375,0.142857142857143,0.206611570247934,0.555555555555556,0.05,0.411764705882353
50,4,"poisson",5,"depthcov",297,0,0,0,0.0454545454545455,0.0555555555555556,0,0.176470588235294
50,4,"poisson",5,"er_lm",297,0,0.333333333333333,0.0571428571428571,0.0661157024793388,0.5,0.15,0.588235294117647
50,4,"poisson",5,"abund_ztnb_t",284,13,0,0.228571428571429,0.0649350649350649,0.0555555555555556,0.368421052631579,0.5
50,4,"poisson",5,"abund_ztnb",284,13,0.1,0.257142857142857,0.0822510822510823,0.0555555555555556,0.421052631578947,0.5
50,4,"poisson",5,"abund_lm_depth",284,13,1,0,0.0346320346320346,0.0555555555555556,0.210526315789474,0.125
50,4,"poisson",5,"abund_lm",284,13,0.4375,0.257142857142857,0.186147186147186,0.166666666666667,0.578947368421053,0.5
50,4,"poisson",5,"occ_depth",297,0,0.2,0.114285714285714,0.0702479338842975,0.666666666666667,0.05,0.352941176470588
50,4,"poisson",5,"occ_full",297,0,0.333333333333333,0.171428571428571,0.136363636363636,0.611111111111111,0.05,0.352941176470588
50,4,"poisson",5,"occ_lmd",297,0,0.416666666666667,0.2,0.132231404958678,0.611111111111111,0.05,0.352941176470588
50,4,"poisson",5,"occ_lmd_lN",297,0,1,0,0.0826446280991736,0.111111111111111,0,0.176470588235294
50,4,"poisson",5,"occ_ztnb",284,13,0,0.147058823529412,0.0735930735930736,0.611111111111111,0.0526315789473684,0.4375
50,4,"poisson",5,"occ_ztnb_lN",284,13,1,0,0.0606060606060606,0.166666666666667,0,0.25
50,4,"poisson",5,"zip",293,4,0,0.0571428571428571,0.0840336134453782,0.611111111111111,0.05,0.352941176470588
50,4,"poisson",5,"zinb",291,6,0,0,0.0210970464135021,0.222222222222222,0,0.3125
100,4,"poisson",5,"naive",300,0,0.590909090909091,0.4,0.215767634854772,0.681818181818182,0.214285714285714,0.608695652173913
100,4,"poisson",5,"depthcov",300,0,0,0,0.024896265560166,0.272727272727273,0,0.347826086956522
100,4,"poisson",5,"er_lm",300,0,0.166666666666667,0.333333333333333,0.04149377593361,0.409090909090909,0.357142857142857,0.521739130434783
100,4,"poisson",5,"abund_ztnb_t",298,2,0.125,0.388888888888889,0.120331950207469,0.0952380952380952,0.714285714285714,0.636363636363636
100,4,"poisson",5,"abund_ztnb",298,2,0.0714285714285714,0.361111111111111,0.12448132780083,0.0476190476190476,0.714285714285714,0.636363636363636
100,4,"poisson",5,"abund_lm_depth",298,2,0,0.0277777777777778,0.0497925311203319,0.0952380952380952,0.285714285714286,0.318181818181818
100,4,"poisson",5,"abund_lm",298,2,0.72463768115942,0.527777777777778,0.261410788381743,0.380952380952381,0.357142857142857,0.681818181818182
100,4,"poisson",5,"occ_depth",300,0,0.210526315789474,0.333333333333333,0.045643153526971,0.590909090909091,0.0714285714285714,0.652173913043478
100,4,"poisson",5,"occ_full",300,0,0.296296296296296,0.422222222222222,0.141078838174274,0.636363636363636,0.142857142857143,0.695652173913043
100,4,"poisson",5,"occ_lmd",300,0,0.321428571428571,0.422222222222222,0.136929460580913,0.636363636363636,0.142857142857143,0.739130434782609
100,4,"poisson",5,"occ_lmd_lN",300,0,0,0,0.04149377593361,0.363636363636364,0,0.434782608695652
100,4,"poisson",5,"occ_ztnb",298,2,0,0.162790697674419,0.0580912863070539,0.619047619047619,0.142857142857143,0.409090909090909
100,4,"poisson",5,"occ_ztnb_lN",298,2,0,0,0.033195020746888,0.333333333333333,0,0.227272727272727
100,4,"poisson",5,"zip",299,1,0,0.204545454545455,0.0871369294605809,0.590909090909091,0.0714285714285714,0.590909090909091
100,4,"poisson",5,"zinb",292,8,0,0.0227272727272727,0.0170940170940171,0.363636363636364,0.0714285714285714,0.318181818181818
20,1,"nb",5,"naive",265,0,0,0,0.019047619047619,0,0.0555555555555556,0.0833333333333333
20,1,"nb",5,"depthcov",265,0,0,0,0.0285714285714286,0,0,0.0833333333333333
20,1,"nb",5,"er_lm",265,0,0,0,0.0380952380952381,0.2,0.0555555555555556,0.166666666666667
20,1,"nb",5,"abund_ztnb_t",199,66,0,0,0.0632911392405063,0.166666666666667,0.133333333333333,0.25
20,1,"nb",5,"abund_ztnb",199,66,0,0,0.0886075949367089,0.222222222222222,0.266666666666667,0.25
20,1,"nb",5,"abund_lm_depth",199,66,0,0,0.0253164556962025,0.0555555555555556,0.0666666666666667,0.25
20,1,"nb",5,"abund_lm",199,66,0,0.0434782608695652,0.0379746835443038,0.111111111111111,0.0666666666666667,0.25
20,1,"nb",5,"occ_depth",265,0,0,0.027027027027027,0.0761904761904762,0.2,0.0555555555555556,0.25
20,1,"nb",5,"occ_full",265,0,0,0.027027027027027,0.080952380952381,0.2,0.0555555555555556,0.25
20,1,"nb",5,"occ_lmd",265,0,0,0.027027027027027,0.0904761904761905,0.2,0.0555555555555556,0.25
20,1,"nb",5,"occ_lmd_lN",265,0,0,0.027027027027027,0.1,0.24,0.0555555555555556,0.25
20,1,"nb",5,"occ_ztnb",199,66,0,0,0.0632911392405063,0.0555555555555556,0,0.25
20,1,"nb",5,"occ_ztnb_lN",199,66,0,0,0.069620253164557,0.0555555555555556,0,0.25
20,1,"nb",5,"zip",255,10,0,0,0.0146341463414634,0,0,0.0909090909090909
20,1,"nb",5,"zinb",0,265,0,NA,NA,NA,NA,NA
50,1,"nb",5,"naive",290,0,0,0,0.0323886639676113,0.2,0.210526315789474,0.444444444444444
50,1,"nb",5,"depthcov",290,0,0,0,0.0323886639676113,0.133333333333333,0.157894736842105,0.444444444444444
50,1,"nb",5,"er_lm",290,0,0,0.125,0.0566801619433198,0.266666666666667,0.368421052631579,0.555555555555556
50,1,"nb",5,"abund_ztnb_t",275,15,0,0,0.0643776824034335,0.133333333333333,0.277777777777778,0.222222222222222
50,1,"nb",5,"abund_ztnb",276,14,0,0,0.0982905982905983,0.133333333333333,0.277777777777778,0.333333333333333
50,1,"nb",5,"abund_lm_depth",276,14,0,0,0.0598290598290598,0,0.166666666666667,0.222222222222222
50,1,"nb",5,"abund_lm",276,14,0,0,0.0641025641025641,0,0.166666666666667,0.222222222222222
50,1,"nb",5,"occ_depth",290,0,0,0.125,0.0607287449392713,0.2,0.157894736842105,0.444444444444444
50,1,"nb",5,"occ_full",290,0,0,0.0416666666666667,0.0647773279352227,0.0666666666666667,0.157894736842105,0.333333333333333
50,1,"nb",5,"occ_lmd",290,0,0,0.0416666666666667,0.048582995951417,0.2,0.105263157894737,0.444444444444444
50,1,"nb",5,"occ_lmd_lN",290,0,0,0.0416666666666667,0.0769230769230769,0.133333333333333,0.105263157894737,0.444444444444444
50,1,"nb",5,"occ_ztnb",276,14,0.333333333333333,0.0833333333333333,0.0769230769230769,0.2,0.0555555555555556,0.333333333333333
50,1,"nb",5,"occ_ztnb_lN",276,14,0.333333333333333,0.0833333333333333,0.0854700854700855,0.266666666666667,0.0555555555555556,0.333333333333333
50,1,"nb",5,"zip",288,2,0,0,0.0204081632653061,0.0666666666666667,0.0526315789473684,0.333333333333333
50,1,"nb",5,"zinb",285,5,0,0,0.00826446280991736,0.0666666666666667,0,0.111111111111111
100,1,"nb",5,"naive",300,0,0.0588235294117647,0.372093023255814,0.0472103004291846,0.421052631578947,0.166666666666667,0.708333333333333
100,1,"nb",5,"depthcov",300,0,0.111111111111111,0.372093023255814,0.0429184549356223,0.421052631578947,0.166666666666667,0.666666666666667
100,1,"nb",5,"er_lm",300,0,0.111111111111111,0.372093023255814,0.0343347639484979,0.421052631578947,0.208333333333333,0.708333333333333
100,1,"nb",5,"abund_ztnb_t",296,4,0.266666666666667,0.229166666666667,0.109170305676856,0,0.416666666666667,0.458333333333333
100,1,"nb",5,"abund_ztnb",297,3,0.1,0.1875,0.104347826086957,0,0.375,0.416666666666667
100,1,"nb",5,"abund_lm_depth",297,3,0,0.145833333333333,0.0608695652173913,0,0.291666666666667,0.333333333333333
100,1,"nb",5,"abund_lm",297,3,0,0.125,0.0608695652173913,0,0.333333333333333,0.333333333333333
100,1,"nb",5,"occ_depth",300,0,0.0588235294117647,0.372093023255814,0.055793991416309,0.421052631578947,0.166666666666667,0.708333333333333
100,1,"nb",5,"occ_full",300,0,0.0625,0.348837209302326,0.0686695278969957,0.473684210526316,0.0833333333333333,0.583333333333333
100,1,"nb",5,"occ_lmd",300,0,0.0625,0.348837209302326,0.055793991416309,0.473684210526316,0.0833333333333333,0.583333333333333
100,1,"nb",5,"occ_lmd_lN",300,0,0.0625,0.348837209302326,0.0600858369098712,0.421052631578947,0.0833333333333333,0.625
100,1,"nb",5,"occ_ztnb",297,3,0.384615384615385,0.186046511627907,0.0695652173913043,0.421052631578947,0,0.291666666666667
100,1,"nb",5,"occ_ztnb_lN",297,3,0.428571428571429,0.186046511627907,0.0869565217391304,0.421052631578947,0,0.291666666666667
100,1,"nb",5,"zip",300,0,0,0.302325581395349,0.0386266094420601,0.421052631578947,0.0416666666666667,0.458333333333333
100,1,"nb",5,"zinb",297,3,0,0.0476190476190476,0.00432900432900433,0.263157894736842,0,0.0434782608695652
20,2,"nb",5,"naive",257,0,0,0,0.06,0.0526315789473684,0,0.125
20,2,"nb",5,"depthcov",257,0,0,0,0.015,0,0.0454545454545455,0
20,2,"nb",5,"er_lm",257,0,0,0.0285714285714286,0.08,0.368421052631579,0.0454545454545455,0.3125
20,2,"nb",5,"abund_ztnb_t",190,67,0,0,0.0789473684210526,0,0.235294117647059,0.1
20,2,"nb",5,"abund_ztnb",191,66,0,0.037037037037037,0.130718954248366,0,0.235294117647059,0.2
20,2,"nb",5,"abund_lm_depth",191,66,0,0,0.0718954248366013,0.272727272727273,0.0588235294117647,0
20,2,"nb",5,"abund_lm",191,66,0.5,0.037037037037037,0.0522875816993464,0.0909090909090909,0.176470588235294,0
20,2,"nb",5,"occ_depth",257,0,0,0.0285714285714286,0.12,0.473684210526316,0.0454545454545455,0.375
20,2,"nb",5,"occ_full",257,0,0,0.0285714285714286,0.135,0.421052631578947,0.0454545454545455,0.3125
20,2,"nb",5,"occ_lmd",257,0,0,0.0285714285714286,0.125,0.421052631578947,0.0454545454545455,0.3125
20,2,"nb",5,"occ_lmd_lN",257,0,0.5,0.0285714285714286,0.075,0.157894736842105,0.0454545454545455,0.125
20,2,"nb",5,"occ_ztnb",191,66,0,0,0.065359477124183,0.181818181818182,0,0.1
20,2,"nb",5,"occ_ztnb_lN",191,66,0,0,0.0522875816993464,0.0909090909090909,0.117647058823529,0.1
20,2,"nb",5,"zip",241,16,0,0,0.0466321243523316,0.0666666666666667,0,0
20,2,"nb",5,"zinb",0,257,0,NA,NA,NA,NA,NA
50,2,"nb",5,"naive",294,0,0,0,0.114155251141553,0.346153846153846,0.0909090909090909,0.444444444444444
50,2,"nb",5,"depthcov",294,0,0,0,0.0319634703196347,0.192307692307692,0.0909090909090909,0.259259259259259
50,2,"nb",5,"er_lm",294,0,0.2,0.0754716981132075,0.0684931506849315,0.423076923076923,0.136363636363636,0.444444444444444
50,2,"nb",5,"abund_ztnb_t",277,17,0,0.0652173913043478,0.110047846889952,0.0454545454545455,0.4,0.461538461538462
50,2,"nb",5,"abund_ztnb",278,16,0,0.0652173913043478,0.10952380952381,0,0.45,0.538461538461538
50,2,"nb",5,"abund_lm_depth",278,16,0,0,0.080952380952381,0.0909090909090909,0.05,0.115384615384615
50,2,"nb",5,"abund_lm",278,16,0,0.0217391304347826,0.104761904761905,0.136363636363636,0.25,0.346153846153846
50,2,"nb",5,"occ_depth",294,0,0.285714285714286,0.0943396226415094,0.0684931506849315,0.538461538461538,0.136363636363636,0.407407407407407
50,2,"nb",5,"occ_full",294,0,0.272727272727273,0.150943396226415,0.100456621004566,0.461538461538462,0.0454545454545455,0.481481481481481
50,2,"nb",5,"occ_lmd",294,0,0.25,0.169811320754717,0.118721461187215,0.461538461538462,0.0454545454545455,0.518518518518518
50,2,"nb",5,"occ_lmd_lN",294,0,0.2,0.0754716981132075,0.0730593607305936,0.307692307692308,0.136363636363636,0.37037037037037
50,2,"nb",5,"occ_ztnb",278,16,0.4,0.0625,0.080952380952381,0.5,0.05,0.384615384615385
50,2,"nb",5,"occ_ztnb_lN",278,16,0.5,0.0416666666666667,0.0904761904761905,0.363636363636364,0.1,0.269230769230769
50,2,"nb",5,"zip",291,3,0,0,0.0867579908675799,0.375,0.0454545454545455,0.346153846153846
50,2,"nb",5,"zinb",289,5,0,0,0.0138248847926267,0.0833333333333333,0,0.115384615384615
100,2,"nb",5,"naive",299,0,0.166666666666667,0.326086956521739,0.110169491525424,0.708333333333333,0.117647058823529,0.5
100,2,"nb",5,"depthcov",299,0,0,0,0.0550847457627119,0.458333333333333,0.0588235294117647,0.590909090909091
